худой погоды	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['погода', {'род,ед', 'вин,мн', 'им,мн'}]]
худые стали	[['худой', {'вин,мн', 'им,мн'}], ['становиться', set()]]
худого им	[['худой', {'род,ед', 'вин,ед'}], ['он', {'твор,ед'}]]
худое корыто	[['худой', {'им,ед', 'вин,ед'}], ['корыто', {'им,ед', 'вин,ед'}]]
худые лица	[['худой', {'вин,мн', 'им,мн'}], ['лицо', {'род,ед', 'вин,мн', 'им,мн'}]]
худой лошади	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['лошадь', {'род,ед', 'пр,ед', 'дат,ед', 'им,мн'}]]
худая работа	[['худой', {'им,ед'}], ['работа', {'им,ед'}]]
худой жизнью	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['жизнь', {'твор,ед'}]]
худого кацапа	[['худой', {'род,ед', 'вин,ед'}], ['кацап', {'род,ед', 'вин,ед'}]]
худой я	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['я', {'им,ед'}]]
худую кобылу	[['худой', {'вин,ед'}], ['кобыла', {'вин,ед'}]]
худой жизни	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['жизнь', {'род,ед', 'дат,ед', 'пр,ед', 'вин,мн', 'им,мн'}]]
худой примеръ	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['пример', {'им,ед', 'вин,ед'}]]
худого мешка	[['худой', {'род,ед', 'вин,ед'}], ['мешок', {'род,ед'}]]
худые женщины	[['худой', {'вин,мн', 'им,мн'}], ['женщина', {'род,ед', 'им,мн'}]]
худой негр	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['негр', {'им,ед'}]]
худого умысла	[['худой', {'род,ед', 'вин,ед'}], ['умысел', {'род,ед'}]]
худой одежонке	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['одежонка', {'пр,ед', 'дат,ед'}]]
худой конь	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['конь', {'им,ед'}]]
худая крыша	[['худой', {'им,ед'}], ['крыша', {'им,ед'}]]
худую щеку	[['худой', {'вин,ед'}], ['щека', {'вин,ед'}]]
худую грудь	[['худой', {'вин,ед'}], ['грудь', {'им,ед', 'вин,ед'}]]
худая трава	[['худой', {'им,ед'}], ['трава', {'им,ед'}]]
худы дела	[['худой', {'мн,кр'}], ['дело', {'род,ед', 'вин,мн', 'им,мн'}]]
худой случай	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['случай', {'им,ед', 'вин,ед'}]]
худое платье	[['худой', {'им,ед', 'вин,ед'}], ['платье', {'пр,ед', 'им,ед', 'вин,ед'}]]
худое слово	[['худой', {'им,ед', 'вин,ед'}], ['слово', {'им,ед', 'вин,ед'}]]
худых лаптей	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['лапоть', {'род,мн'}]]
худыми ляжками	[['худой', {'твор,мн'}], ['ляжка', {'твор,мн'}]]
худой старик	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['старик', {'им,ед'}]]
худую овцу	[['худой', {'вин,ед'}], ['овца', {'вин,ед'}]]
худом воспитании	[['худой', {'пр,ед'}], ['воспитание', {'пр,ед'}]]
худого намека	[['худой', {'род,ед', 'вин,ед'}], ['намек', {'род,ед'}]]
худой товаръ	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['товар', {'им,ед', 'вин,ед'}]]
худого кармана	[['худой', {'род,ед', 'вин,ед'}], ['карман', {'род,ед'}]]
худые ручонки	[['худой', {'вин,мн', 'им,мн'}], ['ручонка', {'род,ед', 'вин,мн', 'им,мн'}]]
худых скулах	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['скула', {'пр,мн'}]]
худомъ состоянш	[['худой', {'пр,ед'}], ['состоянша', {'вин,мн', 'род,мн'}]]
худые ее	[['худой', {'вин,мн', 'им,мн'}], ['она', {'род,ед', 'вин,ед'}]]
худому плечу	[['худой', {'дат,ед'}], ['плечо', {'дат,ед'}]]
худая девица	[['худой', {'им,ед'}], ['девица', {'им,ед'}]]
худые сапоги	[['худой', {'вин,мн', 'им,мн'}], ['сапог', {'вин,мн', 'им,мн'}]]
худым телом	[['худой', {'дат,мн', 'твор,ед'}], ['тело', {'твор,ед'}]]
худой тому	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['то', {'дат,ед'}]]
худых коров	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['корова', {'вин,мн', 'род,мн'}]]
худом зипуне	[['худой', {'пр,ед'}], ['зипун', {'пр,ед'}]]
худой сапог	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['сапог', {'род,мн', 'вин,ед', 'им,ед'}]]
худых случаев	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['случай', {'род,мн'}]]
худое имя	[['худой', {'им,ед', 'вин,ед'}], ['имя', {'им,ед', 'вин,ед'}]]
худых мужчин	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['мужчина', {'вин,мн', 'род,мн'}]]
худой головы	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['голова', {'род,ед', 'вин,мн', 'им,мн'}]]
худая кобыла	[['худой', {'им,ед'}], ['кобыла', {'им,ед'}]]
худой способ	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['способ', {'им,ед', 'вин,ед'}]]
худые ключицы	[['худой', {'вин,мн', 'им,мн'}], ['ключица', {'род,ед', 'вин,мн', 'им,мн'}]]
худой фигуре	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['фигура', {'пр,ед', 'дат,ед'}]]
худые шеи	[['худой', {'вин,мн', 'им,мн'}], ['шея', {'род,ед', 'вин,мн', 'им,мн'}]]
худого места	[['худой', {'род,ед', 'вин,ед'}], ['место', {'род,ед', 'вин,мн', 'им,мн'}]]
худом смуглом	[['худой', {'пр,ед'}], ['смуглый', set()]]
худую службу	[['худой', {'вин,ед'}], ['служба', {'вин,ед'}]]
худых щек	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['щека', {'род,мн'}]]
худые кони	[['худой', {'вин,мн', 'им,мн'}], ['конь', {'им,мн'}]]
худые думки	[['худой', {'вин,мн', 'им,мн'}], ['думка', {'род,ед', 'вин,мн', 'им,мн'}]]
худом человеке	[['худой', {'пр,ед'}], ['человек', {'пр,ед'}]]
худому урожаю	[['худой', {'дат,ед'}], ['урожай', {'дат,ед'}]]
худых башмаков	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['башмак', {'род,мн'}]]
худую жизнь	[['худой', {'вин,ед'}], ['жизнь', {'им,ед', 'вин,ед'}]]
худой финдиректор	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['финдиректор', {'им,ед'}]]
худых боках	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['бок', {'пр,мн'}]]
худыми ручонками	[['худой', {'твор,мн'}], ['ручонка', {'твор,мн'}]]
худыми плотинами	[['худой', {'твор,мн'}], ['плотина', {'твор,мн'}]]
худого слова	[['худой', {'род,ед', 'вин,ед'}], ['слово', {'род,ед', 'вин,мн', 'им,мн'}]]
худом платье	[['худой', {'пр,ед'}], ['платье', {'пр,ед', 'им,ед', 'вин,ед'}]]
худому парню	[['худой', {'дат,ед'}], ['парень', {'дат,ед'}]]
худого мужчины	[['худой', {'род,ед', 'вин,ед'}], ['мужчина', {'род,ед', 'им,мн'}]]
худые помыслы	[['худой', {'вин,мн', 'им,мн'}], ['помысел', {'вин,мн', 'им,мн'}]]
худой грудью	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['грудь', {'твор,ед'}]]
худого никому	[['худой', {'род,ед', 'вин,ед'}], ['никто', {'дат,ед'}]]
худого чего	[['худой', {'род,ед', 'вин,ед'}], ['что', {'род,ед'}]]
худую славу	[['худой', {'вин,ед'}], ['слава', {'вин,ед'}]]
худая избушка	[['худой', {'им,ед'}], ['избушка', {'им,ед'}]]
худые черти	[['худой', {'вин,мн', 'им,мн'}], ['черт', {'им,мн'}]]
худая лошадь	[['худой', {'им,ед'}], ['лошадь', {'им,ед', 'вин,ед'}]]
худую девочку	[['худой', {'вин,ед'}], ['девочка', {'вин,ед'}]]
худые штаны	[['худой', {'вин,мн', 'им,мн'}], ['штаны', {'вин,мн', 'им,мн'}]]
худой разум	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['разум', {'им,ед', 'вин,ед'}]]
худого вкуса	[['худой', {'род,ед', 'вин,ед'}], ['вкус', {'род,ед'}]]
худое ее	[['худой', {'им,ед', 'вин,ед'}], ['она', {'род,ед', 'вин,ед'}]]
худой красноармеец	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['красноармеец', {'им,ед'}]]
худомъ состояши	[['худой', {'пр,ед'}], ['состояш', {'вин,мн', 'им,мн'}]]
худой господинъ	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['господин', {'им,ед'}]]
худому делу	[['худой', {'дат,ед'}], ['дело', {'дат,ед'}]]
худого урожая	[['худой', {'род,ед', 'вин,ед'}], ['урожай', {'род,ед'}]]
худого поведения	[['худой', {'род,ед', 'вин,ед'}], ['поведение', {'род,ед', 'вин,мн', 'им,мн'}]]
худая блондинка	[['худой', {'им,ед'}], ['блондинка', {'им,ед'}]]
худых дел	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['дело', {'род,мн'}]]
худой славе	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['слава', {'пр,ед', 'дат,ед'}]]
худомъ лице	[['худой', {'пр,ед'}], ['лицо', {'пр,ед'}]]
худой совет	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['совет', {'им,ед', 'вин,ед'}]]
худым ляжкам	[['худой', {'дат,мн', 'твор,ед'}], ['ляжка', {'дат,мн'}]]
худой человечишка	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['человечишка', {'им,ед'}]]
худые были	[['худой', {'вин,мн', 'им,мн'}], ['быть', set()]]
худой плод	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['плод', {'им,ед', 'вин,ед'}]]
худой спиной	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['спина', {'твор,ед'}]]
худого людям	[['худой', {'род,ед', 'вин,ед'}], ['человек', {'дат,мн'}]]
худые людишки	[['худой', {'вин,мн', 'им,мн'}], ['людишки', {'им,мн'}]]
худое отъ	[['худой', {'им,ед', 'вин,ед'}], ['от', set()]]
худым людем	[['худой', {'дат,мн', 'твор,ед'}], ['людем', {'им,ед', 'вин,ед'}]]
худые кисти	[['худой', {'вин,мн', 'им,мн'}], ['кисть', {'род,ед', 'дат,ед', 'пр,ед', 'вин,мн', 'им,мн'}]]
худые соболи	[['худой', {'вин,мн', 'им,мн'}], ['соболь', {'им,мн'}]]
худой перевод	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['перевод', {'им,ед', 'вин,ед'}]]
худыя времена	[['худой', {'вин,мн', 'им,мн'}], ['время', {'вин,мн', 'им,мн'}]]
худое время	[['худой', {'им,ед', 'вин,ед'}], ['время', {'им,ед', 'вин,ед'}]]
худые деревья	[['худой', {'вин,мн', 'им,мн'}], ['дерево', {'вин,мн', 'им,мн'}]]
худое ведро	[['худой', {'им,ед', 'вин,ед'}], ['ведро', {'им,ед', 'вин,ед'}]]
худых сапог	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['сапог', {'род,мн', 'вин,ед', 'им,ед'}]]
худого хозяина	[['худой', {'род,ед', 'вин,ед'}], ['хозяин', {'род,ед', 'вин,ед'}]]
худых мужиков	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['мужик', {'вин,мн', 'род,мн'}]]
худыя качества	[['худой', {'вин,мн', 'им,мн'}], ['качество', {'род,ед', 'вин,мн', 'им,мн'}]]
худым миром	[['худой', {'дат,мн', 'твор,ед'}], ['мир', {'твор,ед'}]]
худого плеча	[['худой', {'род,ед', 'вин,ед'}], ['плечо', {'род,ед'}]]
худые навыки	[['худой', {'вин,мн', 'им,мн'}], ['навык', {'вин,мн', 'им,мн'}]]
худыми мыслями	[['худой', {'твор,мн'}], ['мысль', {'твор,мн'}]]
худое дъло	[['худой', {'им,ед', 'вин,ед'}], ['дъло', {'дат,ед', 'пр,ед', 'твор,ед', 'род,мн', 'им,мн', 'род,ед', 'пр,мн', 'твор,мн', 'дат,мн', 'им,ед', 'вин,мн', 'вин,ед'}]]
худой раб	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['раб', {'им,ед'}]]
худой лошадке	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['лошадка', {'пр,ед', 'дат,ед'}]]
худыми защитниками	[['худой', {'твор,мн'}], ['защитник', {'твор,мн'}]]
худую работу	[['худой', {'вин,ед'}], ['работа', {'вин,ед'}]]
худой нравъ	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['нрав', {'им,ед', 'вин,ед'}]]
худая кошка	[['худой', {'им,ед'}], ['кошка', {'им,ед'}]]
худой мастеровой	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['мастеровой', {'им,ед'}]]
худых отцов	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['отец', {'вин,мн', 'род,мн'}]]
худого мальчика	[['худой', {'род,ед', 'вин,ед'}], ['мальчик', {'род,ед', 'вин,ед'}]]
худом состоянии	[['худой', {'пр,ед'}], ['состояние', {'пр,ед'}]]
худым пальцем	[['худой', {'дат,мн', 'твор,ед'}], ['палец', {'твор,ед'}]]
худая девочка	[['худой', {'им,ед'}], ['девочка', {'им,ед'}]]
худая женщина	[['худой', {'им,ед'}], ['женщина', {'им,ед'}]]
худой рукой	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['рука', {'твор,ед'}]]
худая одежонка	[['худой', {'им,ед'}], ['одежонка', {'им,ед'}]]
худыя стороны	[['худой', {'вин,мн', 'им,мн'}], ['сторона', {'род,ед', 'вин,мн', 'им,мн'}]]
худыми сторонами	[['худой', {'твор,мн'}], ['сторона', {'твор,мн'}]]
худого намерения	[['худой', {'род,ед', 'вин,ед'}], ['намерение', {'род,ед', 'вин,мн', 'им,мн'}]]
худого глаза	[['худой', {'род,ед', 'вин,ед'}], ['глаз', {'род,ед', 'вин,мн', 'им,мн'}]]
худой шеи	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['шея', {'род,ед', 'вин,мн', 'им,мн'}]]
худая земля	[['худой', {'им,ед'}], ['земля', {'им,ед'}]]
худом счету	[['худой', {'пр,ед'}], ['счет', {'дат,ед', 'парт,ед'}]]
худых последствий	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['последствие', {'род,мн'}]]
худой дороги	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['дорога', {'род,ед', 'вин,мн', 'им,мн'}]]
худыми поступками	[['худой', {'твор,мн'}], ['поступок', {'твор,мн'}]]
худыя щеки	[['худой', {'вин,мн', 'им,мн'}], ['щека', {'род,ед', 'вин,мн', 'им,мн'}]]
худая шея	[['худой', {'им,ед'}], ['шея', {'им,ед'}]]
худого блондина	[['худой', {'род,ед', 'вин,ед'}], ['блондин', {'род,ед', 'вин,ед'}]]
худой поросенок	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['поросенок', {'им,ед'}]]
худым примером	[['худой', {'дат,мн', 'твор,ед'}], ['пример', {'твор,ед'}]]
худыми ручками	[['худой', {'твор,мн'}], ['ручка', {'твор,мн'}]]
худых экономиях	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['экономия', {'пр,мн'}]]
худого скелета	[['худой', {'род,ед', 'вин,ед'}], ['скелет', {'род,ед'}]]
худое поведеше	[['худой', {'им,ед', 'вин,ед'}], ['поведеш', {'пр,ед'}]]
худую жену	[['худой', {'вин,ед'}], ['жена', {'вин,ед'}]]
худая нога	[['худой', {'им,ед'}], ['нога', {'им,ед'}]]
худых мыслей	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['мысль', {'род,мн'}]]
худое оно	[['худой', {'им,ед', 'вин,ед'}], ['оно', {'им,ед'}]]
худой целью	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['цель', {'твор,ед'}]]
худыми локтями	[['худой', {'твор,мн'}], ['локоть', {'твор,мн'}]]
худые ризы	[['худой', {'вин,мн', 'им,мн'}], ['риза', {'род,ед', 'вин,мн', 'им,мн'}]]
худые армяки	[['худой', {'вин,мн', 'им,мн'}], ['армяк', {'вин,мн', 'им,мн'}]]
худой плетень	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['плетень', {'им,ед', 'вин,ед'}]]
худой женщине	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['женщина', {'пр,ед', 'дат,ед'}]]
худые писатели	[['худой', {'вин,мн', 'им,мн'}], ['писатель', {'им,мн'}]]
худым забором	[['худой', {'дат,мн', 'твор,ед'}], ['забор', {'твор,ед'}]]
худой дороге	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['дорога', {'пр,ед', 'дат,ед'}]]
худой мальчик	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['мальчик', {'им,ед'}]]
худом доме	[['худой', {'пр,ед'}], ['дом', {'пр,ед'}]]
худой мужичок	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['мужичок', {'им,ед'}]]
худые ручки	[['худой', {'вин,мн', 'им,мн'}], ['ручка', {'род,ед', 'вин,мн', 'им,мн'}]]
худомъ положенш	[['худой', {'пр,ед'}], ['положенша', {'вин,мн', 'род,мн'}]]
худое состояние	[['худой', {'им,ед', 'вин,ед'}], ['состояние', {'им,ед', 'вин,ед'}]]
худой дядька	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['дядька', {'им,ед'}]]
худые склонности	[['худой', {'вин,мн', 'им,мн'}], ['склонность', {'род,ед', 'дат,ед', 'пр,ед', 'вин,мн', 'им,мн'}]]
худо дело	[['худой', {'ед,кр'}], ['дело', {'им,ед', 'вин,ед'}]]
худая весть	[['худой', {'им,ед'}], ['весть', {'им,ед', 'вин,ед'}]]
худое окно	[['худой', {'им,ед', 'вин,ед'}], ['окно', {'им,ед', 'вин,ед'}]]
худая тень	[['худой', {'им,ед'}], ['тень', {'им,ед', 'вин,ед'}]]
худой домишко	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['домишко', {'им,ед', 'вин,ед'}]]
худой погодой	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['погода', {'твор,ед'}]]
худой сбыт	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['сбыт', {'им,ед', 'вин,ед'}]]
худым парнем	[['худой', {'дат,мн', 'твор,ед'}], ['парень', {'твор,ед'}]]
худой урожай	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['урожай', {'им,ед', 'вин,ед'}]]
худой живот	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['живот', {'им,ед', 'вин,ед'}]]
худые дороги	[['худой', {'вин,мн', 'им,мн'}], ['дорога', {'род,ед', 'вин,мн', 'им,мн'}]]
худого его	[['худой', {'род,ед', 'вин,ед'}], ['он', {'род,ед', 'вин,ед'}]]
худые руки	[['худой', {'вин,мн', 'им,мн'}], ['рука', {'род,ед', 'вин,мн', 'им,мн'}]]
худой прием	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['прием', {'им,ед', 'вин,ед'}]]
худое хозяйство	[['худой', {'им,ед', 'вин,ед'}], ['хозяйство', {'им,ед', 'вин,ед'}]]
худой крышей	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['крыша', {'твор,ед'}]]
худых карманов	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['карман', {'род,мн'}]]
худое содержаше	[['худой', {'им,ед', 'вин,ед'}], ['содержаше', {'дат,ед', 'пр,ед', 'твор,ед', 'род,мн', 'им,мн', 'род,ед', 'пр,мн', 'твор,мн', 'дат,мн', 'им,ед', 'вин,мн', 'вин,ед'}]]
худые икры	[['худой', {'вин,мн', 'им,мн'}], ['икра', {'род,ед', 'вин,мн', 'им,мн'}]]
худ телом	[['худой', {'ед,кр'}], ['тело', {'твор,ед'}]]
худого вам	[['худой', {'род,ед', 'вин,ед'}], ['вы', {'дат,мн'}]]
худыми людьми	[['худой', {'твор,мн'}], ['человек', {'твор,мн'}]]
худому разуму	[['худой', {'дат,ед'}], ['разум', {'дат,ед'}]]
худыя последствия	[['худой', {'вин,мн', 'им,мн'}], ['последствие', {'род,ед', 'вин,мн', 'им,мн'}]]
худое что	[['худой', {'им,ед', 'вин,ед'}], ['что', {'им,ед', 'вин,ед'}]]
худого живота	[['худой', {'род,ед', 'вин,ед'}], ['живот', {'род,ед'}]]
худому старику	[['худой', {'дат,ед'}], ['старик', {'дат,ед'}]]
худы товары	[['худой', {'мн,кр'}], ['товар', {'вин,мн', 'им,мн'}]]
худая череда	[['худой', {'им,ед'}], ['череда', {'им,ед'}]]
худые фигуры	[['худой', {'вин,мн', 'им,мн'}], ['фигура', {'род,ед', 'вин,мн', 'им,мн'}]]
худое его	[['худой', {'им,ед', 'вин,ед'}], ['его', set()]]
худой сын	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['сын', {'им,ед'}]]
худую одежду	[['худой', {'вин,ед'}], ['одежда', {'вин,ед'}]]
худыя ноги	[['худой', {'вин,мн', 'им,мн'}], ['нога', {'род,ед', 'вин,мн', 'им,мн'}]]
худым щекам	[['худой', {'дат,мн', 'твор,ед'}], ['щека', {'дат,мн'}]]
худой сон	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['сон', {'им,ед', 'вин,ед'}]]
худой аттестации	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['аттестация', {'род,ед', 'дат,ед', 'пр,ед', 'вин,мн', 'им,мн'}]]
худые шутки	[['худой', {'вин,мн', 'им,мн'}], ['шутка', {'род,ед', 'вин,мн', 'им,мн'}]]
худых обстоятельствах	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['обстоятельство', {'пр,мн'}]]
худая рукавица	[['худой', {'им,ед'}], ['рукавица', {'им,ед'}]]
худою славою	[['худой', {'твор,ед'}], ['слава', {'твор,ед'}]]
худом положении	[['худой', {'пр,ед'}], ['положение', {'пр,ед'}]]
худой бабы	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['баба', {'род,ед', 'им,мн'}]]
худая скотина	[['худой', {'им,ед'}], ['скотина', {'им,ед'}]]
худого вы	[['худой', {'род,ед', 'вин,ед'}], ['вы', {'им,мн'}]]
худых лицах	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['лицо', {'пр,мн'}]]
худой шее	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['шея', {'пр,ед', 'дат,ед'}]]
худое въ	[['худой', {'им,ед', 'вин,ед'}], ['в', set()]]
худыя слова	[['худой', {'вин,мн', 'им,мн'}], ['слово', {'род,ед', 'вин,мн', 'им,мн'}]]
худую шубенку	[['худой', {'вин,ед'}], ['шубенка', {'вин,ед'}]]
худая дорога	[['худой', {'им,ед'}], ['дорога', {'им,ед'}]]
худая коза	[['худой', {'им,ед'}], ['коза', {'им,ед'}]]
худыхъ последствий	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['последствие', {'род,мн'}]]
худые соки	[['худой', {'вин,мн', 'им,мн'}], ['сок', {'вин,мн', 'им,мн'}]]
худой бой	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['бой', {'им,ед', 'вин,ед'}]]
худой путь	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['путь', {'им,ед', 'вин,ед'}]]
худ ты	[['худой', {'ед,кр'}], ['ты', {'им,ед'}]]
худой земли	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['земля', {'род,ед', 'вин,мн', 'им,мн'}]]
худого товару	[['худой', {'род,ед', 'вин,ед'}], ['товар', {'дат,ед', 'парт,ед'}]]
худой сосед	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['сосед', {'им,ед'}]]
худое то	[['худой', {'им,ед', 'вин,ед'}], ['то', set()]]
худых навыков	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['навык', {'род,мн'}]]
худое двло	[['худой', {'им,ед', 'вин,ед'}], ['двло', {'дат,ед', 'пр,ед', 'твор,ед', 'род,мн', 'им,мн', 'род,ед', 'пр,мн', 'твор,мн', 'дат,мн', 'им,ед', 'вин,мн', 'вин,ед'}]]
худого я	[['худой', {'род,ед', 'вин,ед'}], ['я', {'им,ед'}]]
худым примерам	[['худой', {'дат,мн', 'твор,ед'}], ['пример', {'дат,мн'}]]
худую молву	[['худой', {'вин,ед'}], ['молва', {'вин,ед'}]]
худого житья	[['худой', {'род,ед', 'вин,ед'}], ['житие', {'род,ед', 'вин,мн', 'им,мн'}]]
худую плотину	[['худой', {'вин,ед'}], ['плотина', {'вин,ед'}]]
худою славой	[['худой', {'твор,ед'}], ['слава', {'твор,ед'}]]
